year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1881	wdh	ami	1881-wdh-ami	1913	wdh	fst	1913-wdh-fst	TRUE	train	1881-wdh-ami 1913-wdh-fst	1	TRUE
1880	amd	liagc	1880-amd-liagc	1890	amd	algiop	1890-amd-algiop	TRUE	train	1880-amd-liagc 1890-amd-algiop	1	TRUE
1876	amd	nkk	1876-amd-nkk	1916	rwc	tds	1916-rwc-tds	FALSE	train	1876-amd-nkk 1916-rwc-tds	0	TRUE
1895	wdh	mlp	1895-wdh-mlp	1898	wdh	aoec	1898-wdh-aoec	TRUE	train	1895-wdh-mlp 1898-wdh-aoec	1	TRUE
1871	wta	utb	1871-wta-utb	1917	ga	tlp	1917-ga-tlp	FALSE	train	1871-wta-utb 1917-ga-tlp	0	TRUE
1895	cfw	tfyaois	1895-cfw-tfyaois	1902	wdh	tfotpb	1902-wdh-tfotpb	FALSE	train	1895-cfw-tfyaois 1902-wdh-tfotpb	0	TRUE
1890	amd	algiop	1890-amd-algiop	1899	amd	thos	1899-amd-thos	TRUE	train	1890-amd-algiop 1899-amd-thos	1	TRUE
1884	lma	sws	1884-lma-sws	1906	amd	algioq	1906-amd-algioq	FALSE	train	1884-lma-sws 1906-amd-algioq	0	TRUE
1892	wta	fftr	1892-wta-fftr	1893	ga	td	1893-ga-td	FALSE	train	1892-wta-fftr 1893-ga-td	0	TRUE
1905	amd	hgaah	1905-amd-hgaah	1922	hm	tre-ia	1922-hm-tre-ia	FALSE	train	1905-amd-hgaah 1922-hm-tre-ia	0	TRUE
1852	tsa	ml	1852-tsa-ml	1853	tsa	tirotith	1853-tsa-tirotith	TRUE	train	1852-tsa-ml 1853-tsa-tirotith	1	TRUE
1905	ga	ttt	1905-ga-ttt	1908	ga	tgi	1908-ga-tgi	TRUE	train	1905-ga-ttt 1908-ga-tgi	1	TRUE
1870	amd	wfah	1870-amd-wfah	1906	amd	algioq	1906-amd-algioq	TRUE	train	1870-amd-wfah 1906-amd-algioq	1	TRUE
1876	lma	rib	1876-lma-rib	1917	ga	tlp	1917-ga-tlp	FALSE	train	1876-lma-rib 1917-ga-tlp	0	TRUE
1884	amd	ootw	1884-amd-ootw	1909	hm	tgg	1909-hm-tgg	FALSE	train	1884-amd-ootw 1909-hm-tgg	0	TRUE
1859	tsa	lg	1859-tsa-lg	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1859-tsa-lg 1872-tsa-tyiamt	1	TRUE
1890	tsa	absal	1890-tsa-absal	1903	hm	tgc	1903-hm-tgc	FALSE	train	1890-tsa-absal 1903-hm-tgc	0	TRUE
1856	sw	hots	1856-sw-hots	1877	sw	pn	1877-sw-pn	TRUE	train	1856-sw-hots 1877-sw-pn	1	TRUE
1868	tsa	ats	1868-tsa-ats	1875	tsa	dowithoaf	1875-tsa-dowithoaf	TRUE	train	1868-tsa-ats 1875-tsa-dowithoaf	1	TRUE
1851	tsa	tlasorl	1851-tsa-tlasorl	1873	tsa	ca	1873-tsa-ca	TRUE	train	1851-tsa-tlasorl 1873-tsa-ca	1	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1892	wdh	tqom	1892-wdh-tqom	TRUE	train	1889-wdh-ahonf-v1 1892-wdh-tqom	1	TRUE
1871	amd	hd	1871-amd-hd	1896	amd	algiony	1896-amd-algiony	TRUE	train	1871-amd-hd 1896-amd-algiony	1	TRUE
1907	hm	tbm	1907-hm-tbm	1910	hm	sh	1910-hm-sh	TRUE	train	1907-hm-tbm 1910-hm-sh	1	TRUE
1854	mh	a	1854-mh-a	1881	wdh	dbp	1881-wdh-dbp	FALSE	train	1854-mh-a 1881-wdh-dbp	0	TRUE
1851	tsa	wt	1851-tsa-wt	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1851-tsa-wt 1889-tsa-hbe	1	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1897	amd	algola	1897-amd-algola	FALSE	train	1880-cdw-mwotn 1897-amd-algola	0	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1894	es	e	1894-es-e	FALSE	train	1854-tsa-tniabr 1894-es-e	0	TRUE
1871	amd	hd	1871-amd-hd	1883	amd	wkm	1883-amd-wkm	TRUE	train	1871-amd-hd 1883-amd-wkm	1	TRUE
1899	amd	thos	1899-amd-thos	1902	amd	algiod	1902-amd-algiod	TRUE	train	1899-amd-thos 1902-amd-algiod	1	TRUE
1851	tsa	wftw	1851-tsa-wftw	1915	rwc	tgp	1915-rwc-tgp	FALSE	train	1851-tsa-wftw 1915-rwc-tgp	0	TRUE
1874	amd	towwlias	1874-amd-towwlias	1897	amd	hpitw	1897-amd-hpitw	TRUE	train	1874-amd-towwlias 1897-amd-hpitw	1	TRUE
1871	amd	ks	1871-amd-ks	1895	wdh	mlp	1895-wdh-mlp	FALSE	train	1871-amd-ks 1895-wdh-mlp	0	TRUE
1908	wdh	rhao	1908-wdh-rhao	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1908-wdh-rhao 1915-wdh-tdots	1	TRUE
1856	tsa	woc	1856-tsa-woc	1896	amd	algiony	1896-amd-algiony	FALSE	train	1856-tsa-woc 1896-amd-algiony	0	TRUE
1896	wdh	tlatlh	1896-wdh-tlatlh	1901	wdh	apopl	1901-wdh-apopl	TRUE	train	1896-wdh-tlatlh 1901-wdh-apopl	1	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1910	wdh	ii	1910-wdh-ii	TRUE	train	1884-wdh-trpsl 1910-wdh-ii	1	TRUE
1903	amd	hgs	1903-amd-hgs	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1903-amd-hgs 1914-amd-tgamm	1	TRUE
1896	amd	algiony	1896-amd-algiony	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1896-amd-algiony 1913-amd-trhcag	1	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1889-wdh-ahonf-v2 1915-wdh-tdots	1	TRUE
1897	amd	ha	1897-amd-ha	1903	amd	hbkh	1903-amd-hbkh	TRUE	train	1897-amd-ha 1903-amd-hbkh	1	TRUE
1881	cdw	cjs	1881-cdw-cjs	1896	wdh	tlatlh	1896-wdh-tlatlh	FALSE	train	1881-cdw-cjs 1896-wdh-tlatlh	0	TRUE
1894	mt	tsa	1894-mt-tsa	1920	rwc	tlrf	1920-rwc-tlrf	FALSE	train	1894-mt-tsa 1920-rwc-tlrf	0	TRUE
1871	amd	hd	1871-amd-hd	1915	wdh	tdots	1915-wdh-tdots	FALSE	train	1871-amd-hd 1915-wdh-tdots	0	TRUE
1864	sw	mh	1864-sw-mh	1879	sw	md	1879-sw-md	TRUE	train	1864-sw-mh 1879-sw-md	1	TRUE
1904	rwc	tr	1904-rwc-tr	1912	amd	tcitlorh	1912-amd-tcitlorh	FALSE	train	1904-rwc-tr 1912-amd-tcitlorh	0	TRUE
1874	amd	towwlias	1874-amd-towwlias	1902	amd	algiod	1902-amd-algiod	TRUE	train	1874-amd-towwlias 1902-amd-algiod	1	TRUE
1881	wdh	dbp	1881-wdh-dbp	1897	wdh	soo	1897-wdh-soo	TRUE	train	1881-wdh-dbp 1897-wdh-soo	1	TRUE
1875	amd	da	1875-amd-da	1898	amd	algiob	1898-amd-algiob	TRUE	train	1875-amd-da 1898-amd-algiob	1	TRUE
1871	wdh	ss	1871-wdh-ss	1907	mt	cs	1907-mt-cs	FALSE	train	1871-wdh-ss 1907-mt-cs	0	TRUE
1910	wdh	ii	1910-wdh-ii	1913	amd	amc	1913-amd-amc	FALSE	train	1910-wdh-ii 1913-amd-amc	0	TRUE
1873	amd	hn	1873-amd-hn	1913	amd	amc	1913-amd-amc	TRUE	train	1873-amd-hn 1913-amd-amc	1	TRUE
1867	wdh	vl	1867-wdh-vl	1907	wdh	tteotn	1907-wdh-tteotn	TRUE	train	1867-wdh-vl 1907-wdh-tteotn	1	TRUE
1867	wdh	vl	1867-wdh-vl	1883	amd	fgh	1883-amd-fgh	FALSE	train	1867-wdh-vl 1883-amd-fgh	0	TRUE
1860	wta	lbl	1860-wta-lbl	1900	amd	algiow	1900-amd-algiow	FALSE	train	1860-wta-lbl 1900-amd-algiow	0	TRUE
1884	sw	arw	1884-sw-arw	1904	rwc	tr	1904-rwc-tr	FALSE	train	1884-sw-arw 1904-rwc-tr	0	TRUE
1877	amd	fhtm	1877-amd-fhtm	1901	amd	algino	1901-amd-algino	TRUE	train	1877-amd-fhtm 1901-amd-algino	1	TRUE
1894	amd	iwrt	1894-amd-iwrt	1909	amd	algiop	1909-amd-algiop	TRUE	train	1894-amd-iwrt 1909-amd-algiop	1	TRUE
1873	amd	hn	1873-amd-hn	1897	amd	ha	1897-amd-ha	TRUE	train	1873-amd-hn 1897-amd-ha	1	TRUE
1875	amd	da	1875-amd-da	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1875-amd-da 1914-amd-tgamm	1	TRUE
1875	amd	da	1875-amd-da	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1875-amd-da 1912-amd-tcitlorh	1	TRUE
1883	amd	wkm	1883-amd-wkm	1901	amd	algino	1901-amd-algino	TRUE	train	1883-amd-wkm 1901-amd-algino	1	TRUE
1853	tsa	tirotith	1853-tsa-tirotith	1854	tsa	tniabr	1854-tsa-tniabr	TRUE	train	1853-tsa-tirotith 1854-tsa-tniabr	1	TRUE
1868	sw	ditf	1868-sw-ditf	1872	sw	t	1872-sw-t	TRUE	train	1868-sw-ditf 1872-sw-t	1	TRUE
1908	amd	algios	1908-amd-algios	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1908-amd-algios 1913-amd-trhcag	1	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1884-wdh-trpsl 1896-wdh-tlatlh	1	TRUE
1903	wdh	qs	1903-wdh-qs	1916	wdh	yomy	1916-wdh-yomy	TRUE	train	1903-wdh-qs 1916-wdh-yomy	1	TRUE
1875	amd	da	1875-amd-da	1892	es	ip	1892-es-ip	FALSE	train	1875-amd-da 1892-es-ip	0	TRUE
1874	amd	sd	1874-amd-sd	1875	amd	da	1875-amd-da	TRUE	train	1874-amd-sd 1875-amd-da	1	TRUE
1867	wta	saf	1867-wta-saf	1880	amd	liagc	1880-amd-liagc	FALSE	train	1867-wta-saf 1880-amd-liagc	0	TRUE
1906	ga	r	1906-ga-r	1909	hm	tgg	1909-hm-tgg	FALSE	train	1906-ga-r 1909-hm-tgg	0	TRUE
1877	sw	pn	1877-sw-pn	1895	wta	ai	1895-wta-ai	FALSE	train	1877-sw-pn 1895-wta-ai	0	TRUE
1887	wdh	ah	1887-wdh-ah	1895	wdh	mlp	1895-wdh-mlp	TRUE	train	1887-wdh-ah 1895-wdh-mlp	1	TRUE
1880	cfw	rtk	1880-cfw-rtk	1884	lma	sws	1884-lma-sws	FALSE	train	1880-cfw-rtk 1884-lma-sws	0	TRUE
1871	sw	thit	1871-sw-thit	1918	rwc	tmw	1918-rwc-tmw	FALSE	train	1871-sw-thit 1918-rwc-tmw	0	TRUE
1875	tsa	dowithoaf	1875-tsa-dowithoaf	1905	ga	ttt	1905-ga-ttt	FALSE	train	1875-tsa-dowithoaf 1905-ga-ttt	0	TRUE
1876	mt	ototm	1876-mt-ototm	1907	mt	cs	1907-mt-cs	TRUE	train	1876-mt-ototm 1907-mt-cs	1	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1907	ga	a	1907-ga-a	FALSE	train	1852-tsa-hhalp 1907-ga-a	0	TRUE
1891	amd	thobh	1891-amd-thobh	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1891-amd-thobh 1912-rwc-tbol	0	TRUE
1852	tsa	trowww	1852-tsa-trowww	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1852-tsa-trowww 1889-tsa-hbe	1	TRUE
1914	rwc	a	1914-rwc-a	1919	rwc	tct	1919-rwc-tct	TRUE	train	1914-rwc-a 1919-rwc-tct	1	TRUE
1894	mt	tsa	1894-mt-tsa	1907	mt	cfma	1907-mt-cfma	TRUE	train	1894-mt-tsa 1907-mt-cfma	1	TRUE
1867	amd	sd	1867-amd-sd	1874	amd	towwlias	1874-amd-towwlias	TRUE	train	1867-amd-sd 1874-amd-towwlias	1	TRUE
1851	tsa	wt	1851-tsa-wt	1870	wta	dad	1870-wta-dad	FALSE	train	1851-tsa-wt 1870-wta-dad	0	TRUE
1894	amd	iwrt	1894-amd-iwrt	1907	mt	cfma	1907-mt-cfma	FALSE	train	1894-amd-iwrt 1907-mt-cfma	0	TRUE
1873	amd	hn	1873-amd-hn	1909	amd	algiop	1909-amd-algiop	TRUE	train	1873-amd-hn 1909-amd-algiop	1	TRUE
1870	wta	dad	1870-wta-dad	1909	wdh	sec	1909-wdh-sec	FALSE	train	1870-wta-dad 1909-wdh-sec	0	TRUE
1880	mt	ata	1880-mt-ata	1881	wdh	ami	1881-wdh-ami	FALSE	train	1880-mt-ata 1881-wdh-ami	0	TRUE
1880	mh	csith-nf	1880-mh-csith-nf	1909	mh	tsoall-a	1909-mh-tsoall-a	TRUE	train	1880-mh-csith-nf 1909-mh-tsoall-a	1	TRUE
1881	amd	awi	1881-amd-awi	1884	lma	sws	1884-lma-sws	FALSE	train	1881-amd-awi 1884-lma-sws	0	TRUE
1860	sw	sas-c	1860-sw-sas-c	1880	sw	teoac	1880-sw-teoac	TRUE	train	1860-sw-sas-c 1880-sw-teoac	1	TRUE
1866	amd	it	1866-amd-it	1901	wdh	apopl	1901-wdh-apopl	FALSE	train	1866-amd-it 1901-wdh-apopl	0	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1895	wdh	mlp	1895-wdh-mlp	TRUE	train	1884-wdh-trpsl 1895-wdh-mlp	1	TRUE
1870	amd	ktw	1870-amd-ktw	1894	amd	iwrt	1894-amd-iwrt	TRUE	train	1870-amd-ktw 1894-amd-iwrt	1	TRUE
1864	sw	toh	1864-sw-toh	1902	wdh	tk	1902-wdh-tk	FALSE	train	1864-sw-toh 1902-wdh-tk	0	TRUE
1877	amd	fhtm	1877-amd-fhtm	1896	wta	tbc-r	1896-wta-tbc-r	FALSE	train	1877-amd-fhtm 1896-wta-tbc-r	0	TRUE
1854	lma	ff	1854-lma-ff	1873	wdh	aca	1873-wdh-aca	FALSE	train	1854-lma-ff 1873-wdh-aca	0	TRUE
1856	sw	hots	1856-sw-hots	1894	es	e	1894-es-e	FALSE	train	1856-sw-hots 1894-es-e	0	TRUE
1871	wdh	twj	1871-wdh-twj	1902	wdh	tfotpb	1902-wdh-tfotpb	TRUE	train	1871-wdh-twj 1902-wdh-tfotpb	1	TRUE
1870	sw	wsc	1870-sw-wsc	1905	ga	ttt	1905-ga-ttt	FALSE	train	1870-sw-wsc 1905-ga-ttt	0	TRUE
1905	hm	tpe	1905-hm-tpe	1911	hm	tcfb	1911-hm-tcfb	TRUE	train	1905-hm-tpe 1911-hm-tcfb	1	TRUE
1871	sw	o	1871-sw-o	1880	mh	lipp-nf	1880-mh-lipp-nf	FALSE	train	1871-sw-o 1880-mh-lipp-nf	0	TRUE
1871	sw	thit	1871-sw-thit	1916	ga	mb	1916-ga-mb	FALSE	train	1871-sw-thit 1916-ga-mb	0	TRUE
1871	wta	utb	1871-wta-utb	1896	wta	fye	1896-wta-fye	TRUE	train	1871-wta-utb 1896-wta-fye	1	TRUE
1876	lma	rib	1876-lma-rib	1906	amd	algioq	1906-amd-algioq	FALSE	train	1876-lma-rib 1906-amd-algioq	0	TRUE
1897	amd	ha	1897-amd-ha	1907	amd	hgs	1907-amd-hgs	TRUE	train	1897-amd-ha 1907-amd-hgs	1	TRUE
1908	hm	tlotm	1908-hm-tlotm	1922	hm	tre-ia	1922-hm-tre-ia	TRUE	train	1908-hm-tlotm 1922-hm-tre-ia	1	TRUE
1879	sw	md	1879-sw-md	1881	sw	aloc	1881-sw-aloc	TRUE	train	1879-sw-md 1881-sw-aloc	1	TRUE
1871	sw	thit	1871-sw-thit	1873	tsa	ca	1873-tsa-ca	FALSE	train	1871-sw-thit 1873-tsa-ca	0	TRUE
1870	wta	dad	1870-wta-dad	1889	amd	amaae	1889-amd-amaae	FALSE	train	1870-wta-dad 1889-amd-amaae	0	TRUE
1865	wta	tyl	1865-wta-tyl	1915	rwc	tgp	1915-rwc-tgp	FALSE	train	1865-wta-tyl 1915-rwc-tgp	0	TRUE
1871	wta	utb	1871-wta-utb	1877	tsa	tsatu	1877-tsa-tsatu	FALSE	train	1871-wta-utb 1877-tsa-tsatu	0	TRUE
1902	wdh	tk	1902-wdh-tk	1907	mt	cfma	1907-mt-cfma	FALSE	train	1902-wdh-tk 1907-mt-cfma	0	TRUE
1873	amd	hn	1873-amd-hn	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1873-amd-hn 1912-amd-tcitlorh	1	TRUE
1891	amd	thobh	1891-amd-thobh	1903	amd	hbkh	1903-amd-hbkh	TRUE	train	1891-amd-thobh 1903-amd-hbkh	1	TRUE
1877	wdh	aca	1877-wdh-aca	1917	ew	s	1917-ew-s	FALSE	train	1877-wdh-aca 1917-ew-s	0	TRUE
1876	amd	nkk	1876-amd-nkk	1903	amd	hbkh	1903-amd-hbkh	TRUE	train	1876-amd-nkk 1903-amd-hbkh	1	TRUE
1889	amd	amaae	1889-amd-amaae	1909	amd	hgt	1909-amd-hgt	TRUE	train	1889-amd-amaae 1909-amd-hgt	1	TRUE
1891	mt	tac	1891-mt-tac	1893	mt	ttopw	1893-mt-ttopw	TRUE	train	1891-mt-tac 1893-mt-ttopw	1	TRUE
1905	hm	ham-sh	1905-hm-ham-sh	1918	rwc	tmw	1918-rwc-tmw	FALSE	train	1905-hm-ham-sh 1918-rwc-tmw	0	TRUE
1879	lma	ajsb	1879-lma-ajsb	1893	wta	avu	1893-wta-avu	FALSE	train	1879-lma-ajsb 1893-wta-avu	0	TRUE
1894	wdh	atfa	1894-wdh-atfa	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1894-wdh-atfa 1908-wdh-rhao	1	TRUE
1900	amd	algiow	1900-amd-algiow	1905	amd	algiosf	1905-amd-algiosf	TRUE	train	1900-amd-algiow 1905-amd-algiosf	1	TRUE
1882	cfw	a	1882-cfw-a	1903	hm	tgc	1903-hm-tgc	FALSE	train	1882-cfw-a 1903-hm-tgc	0	TRUE
1895	rwc	tkiy	1895-rwc-tkiy	1907	wdh	btdatd	1907-wdh-btdatd	FALSE	train	1895-rwc-tkiy 1907-wdh-btdatd	0	TRUE
1868	amd	sa	1868-amd-sa	1870	amd	wfah	1870-amd-wfah	TRUE	train	1868-amd-sa 1870-amd-wfah	1	TRUE
1866	amd	it	1866-amd-it	1887	es	mim	1887-es-mim	FALSE	train	1866-amd-it 1887-es-mim	0	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1876	mt	ototm	1876-mt-ototm	FALSE	train	1852-tsa-hhalp 1876-mt-ototm	0	TRUE
1868	wta	fof	1868-wta-fof	1891	amd	thobh	1891-amd-thobh	FALSE	train	1868-wta-fof 1891-amd-thobh	0	TRUE
1867	wta	saf	1867-wta-saf	1880	cfw	rtk	1880-cfw-rtk	FALSE	train	1867-wta-saf 1880-cfw-rtk	0	TRUE
1871	amd	ks	1871-amd-ks	1907	rwc	tys	1907-rwc-tys	FALSE	train	1871-amd-ks 1907-rwc-tys	0	TRUE
1852	tsa	ml	1852-tsa-ml	1905	hm	ham-sh	1905-hm-ham-sh	FALSE	train	1852-tsa-ml 1905-hm-ham-sh	0	TRUE
1870	wta	pap	1870-wta-pap	1896	wta	fye	1896-wta-fye	TRUE	train	1870-wta-pap 1896-wta-fye	1	TRUE
1879	sw	md	1879-sw-md	1910	wdh	ii	1910-wdh-ii	FALSE	train	1879-sw-md 1910-wdh-ii	0	TRUE
1864	wta	waw	1864-wta-waw	1880	mh	csith-nf	1880-mh-csith-nf	FALSE	train	1864-wta-waw 1880-mh-csith-nf	0	TRUE
1856	tsa	woc	1856-tsa-woc	1880	cdw	mwotn	1880-cdw-mwotn	FALSE	train	1856-tsa-woc 1880-cdw-mwotn	0	TRUE
1874	amd	sd	1874-amd-sd	1903	amd	hgs	1903-amd-hgs	TRUE	train	1874-amd-sd 1903-amd-hgs	1	TRUE
1887	es	mim	1887-es-mim	1905	hm	tpe	1905-hm-tpe	FALSE	train	1887-es-mim 1905-hm-tpe	0	TRUE
1861	sw	tcobh	1861-sw-tcobh	1868	wta	osb	1868-wta-osb	FALSE	train	1861-sw-tcobh 1868-wta-osb	0	TRUE
1904	amd	algic	1904-amd-algic	1908	amd	algios	1908-amd-algios	TRUE	train	1904-amd-algic 1908-amd-algios	1	TRUE
1889	tsa	hbe	1889-tsa-hbe	1922	ga	sf	1922-ga-sf	FALSE	train	1889-tsa-hbe 1922-ga-sf	0	TRUE
1868	wta	fof	1868-wta-fof	1903	hm	tgc	1903-hm-tgc	FALSE	train	1868-wta-fof 1903-hm-tgc	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1855	tsa	tgtc	1855-tsa-tgtc	TRUE	train	1847-tsa-tm-ia 1855-tsa-tgtc	1	TRUE
1852	tsa	trowww	1852-tsa-trowww	1890	tsa	absal	1890-tsa-absal	TRUE	train	1852-tsa-trowww 1890-tsa-absal	1	TRUE
1867	amd	sd	1867-amd-sd	1897	amd	hpitw	1897-amd-hpitw	TRUE	train	1867-amd-sd 1897-amd-hpitw	1	TRUE
1883	amd	fgh	1883-amd-fgh	1886	wdh	tmc	1886-wdh-tmc	FALSE	train	1883-amd-fgh 1886-wdh-tmc	0	TRUE
1860	sw	sas-v2-c	1860-sw-sas-v2-c	1868	sw	d	1868-sw-d	TRUE	train	1860-sw-sas-v2-c 1868-sw-d	1	TRUE
1884	es	b	1884-es-b	1915	hm	tvitf	1915-hm-tvitf	FALSE	train	1884-es-b 1915-hm-tvitf	0	TRUE
1856	tsa	fan	1856-tsa-fan	1903	amd	hgs	1903-amd-hgs	FALSE	train	1856-tsa-fan 1903-amd-hgs	0	TRUE
1884	amd	ootw	1884-amd-ootw	1897	wdh	soo	1897-wdh-soo	FALSE	train	1884-amd-ootw 1897-wdh-soo	0	TRUE
1852	sw	q-v2	1852-sw-q-v2	1897	amd	algola	1897-amd-algola	FALSE	train	1852-sw-q-v2 1897-amd-algola	0	TRUE
1873	wdh	aca	1873-wdh-aca	1902	wdh	tk	1902-wdh-tk	TRUE	train	1873-wdh-aca 1902-wdh-tk	1	TRUE
1883	amd	wkm	1883-amd-wkm	1902	wdh	tk	1902-wdh-tk	FALSE	train	1883-amd-wkm 1902-wdh-tk	0	TRUE
1877	sw	pn-?	1877-sw-pn-?	1880	sw	teoac	1880-sw-teoac	TRUE	train	1877-sw-pn-? 1880-sw-teoac	1	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1870	wta	dad	1870-wta-dad	FALSE	train	1854-tsa-tniabr 1870-wta-dad	0	TRUE
1860	sw	sas-c	1860-sw-sas-c	1861	sw	tcobh	1861-sw-tcobh	TRUE	train	1860-sw-sas-c 1861-sw-tcobh	1	TRUE
1859	tsa	tacoah	1859-tsa-tacoah	1871	sw	thit	1871-sw-thit	FALSE	train	1859-tsa-tacoah 1871-sw-thit	0	TRUE
1856	wta	non	1856-wta-non	1912	amd	tcitlorh	1912-amd-tcitlorh	FALSE	train	1856-wta-non 1912-amd-tcitlorh	0	TRUE
1877	wdh	aca	1877-wdh-aca	1916	wdh	yomy	1916-wdh-yomy	TRUE	train	1877-wdh-aca 1916-wdh-yomy	1	TRUE
1877	wdh	aca	1877-wdh-aca	1886	wdh	tmc	1886-wdh-tmc	TRUE	train	1877-wdh-aca 1886-wdh-tmc	1	TRUE
1882	cfw	a	1882-cfw-a	1884	es	b	1884-es-b	FALSE	train	1882-cfw-a 1884-es-b	0	TRUE
1893	wdh	tcob	1893-wdh-tcob	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1893-wdh-tcob 1896-wdh-tlatlh	1	TRUE
1886	amd	fohh	1886-amd-fohh	1907	amd	hgs	1907-amd-hgs	TRUE	train	1886-amd-fohh 1907-amd-hgs	1	TRUE
1879	lma	ajsb	1879-lma-ajsb	1880	lma	jaj	1880-lma-jaj	TRUE	train	1879-lma-ajsb 1880-lma-jaj	1	TRUE
1902	wdh	tfotpb	1902-wdh-tfotpb	1903	wdh	qs	1903-wdh-qs	TRUE	train	1902-wdh-tfotpb 1903-wdh-qs	1	TRUE
1868	wta	dtr	1868-wta-dtr	1883	amd	fgh	1883-amd-fgh	FALSE	train	1868-wta-dtr 1883-amd-fgh	0	TRUE
1895	wdh	mlp	1895-wdh-mlp	1908	wdh	far	1908-wdh-far	TRUE	train	1895-wdh-mlp 1908-wdh-far	1	TRUE
1859	tsa	tacoah	1859-tsa-tacoah	1865	tsa	nbm	1865-tsa-nbm	TRUE	train	1859-tsa-tacoah 1865-tsa-nbm	1	TRUE
1892	wdh	tqom	1892-wdh-tqom	1901	wdh	apopl	1901-wdh-apopl	TRUE	train	1892-wdh-tqom 1901-wdh-apopl	1	TRUE
1889	tsa	hbe	1889-tsa-hbe	1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	FALSE	train	1889-tsa-hbe 1889-wdh-ahonf-v1	0	TRUE
1866	wta	hah	1866-wta-hah	1876	lma	rib	1876-lma-rib	FALSE	train	1866-wta-hah 1876-lma-rib	0	TRUE
1871	wdh	twj	1871-wdh-twj	1907	amd	hgs	1907-amd-hgs	FALSE	train	1871-wdh-twj 1907-amd-hgs	0	TRUE
1903	amd	hbkh	1903-amd-hbkh	1910	wdh	ii	1910-wdh-ii	FALSE	train	1903-amd-hbkh 1910-wdh-ii	0	TRUE
1871	amd	ks	1871-amd-ks	1891	amd	thobh	1891-amd-thobh	TRUE	train	1871-amd-ks 1891-amd-thobh	1	TRUE
1871	wta	nl	1871-wta-nl	1877	wdh	aca	1877-wdh-aca	FALSE	train	1871-wta-nl 1877-wdh-aca	0	TRUE
1911	rwc	j	1911-rwc-j	1918	rwc	tmw	1918-rwc-tmw	TRUE	train	1911-rwc-j 1918-rwc-tmw	1	TRUE
1860	wta	lbl	1860-wta-lbl	1903	amd	algiosl	1903-amd-algiosl	FALSE	train	1860-wta-lbl 1903-amd-algiosl	0	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1905	amd	algiosf	1905-amd-algiosf	FALSE	train	1868-tsa-aasaos 1905-amd-algiosf	0	TRUE
1889	mt	acyikac	1889-mt-acyikac	1906	amd	algioq	1906-amd-algioq	FALSE	train	1889-mt-acyikac 1906-amd-algioq	0	TRUE
1886	wdh	tmc	1886-wdh-tmc	1909	es	dotr	1909-es-dotr	FALSE	train	1886-wdh-tmc 1909-es-dotr	0	TRUE
1871	amd	ks	1871-amd-ks	1880	mh	lipp-nf	1880-mh-lipp-nf	FALSE	train	1871-amd-ks 1880-mh-lipp-nf	0	TRUE
1872	tsa	tyiamt	1872-tsa-tyiamt	1905	ga	tbitf	1905-ga-tbitf	FALSE	train	1872-tsa-tyiamt 1905-ga-tbitf	0	TRUE
1893	wta	avu	1893-wta-avu	1908	wdh	far	1908-wdh-far	FALSE	train	1893-wta-avu 1908-wdh-far	0	TRUE
1859	tsa	lg	1859-tsa-lg	1877	cdw	bab	1877-cdw-bab	FALSE	train	1859-tsa-lg 1877-cdw-bab	0	TRUE
1870	amd	wfah	1870-amd-wfah	1883	amd	fgh	1883-amd-fgh	TRUE	train	1870-amd-wfah 1883-amd-fgh	1	TRUE
1905	hm	tpe	1905-hm-tpe	1907	hm	tbm	1907-hm-tbm	TRUE	train	1905-hm-tpe 1907-hm-tbm	1	TRUE
